Namespace(batch_size=128, bi=True, data_name='rest_data_pair_24K.txt', embedding_size=300, encoder_dropout=0.2, end_epoch=40, hidden_size=256, lr=0.001, n_layers_decoder=1, n_layers_encoder=2, n_sample=10, review_name='rest', topic_choice='NTM', topic_dimension=50, topic_hidden_size=400, topic_train_epoch=50, torch_seed=12345)
Read 24270 sentence pairs
Filtered to 22410 pairs
Indexing words...
Indexed 15361 words in input language, 15361 words in output
keep_words 5454 / 15357 = 0.3551
There are 1450489 tokens in data
There are 22410 pairs sentence in total
Read 24270 sentence pairs
Filtered to 22410 pairs
Indexing words...
Indexed 15361 words in input language, 15361 words in output
keep_words 5454 / 15357 = 0.3551
The max length of sentence is: 111
The encoder sentences average length is: 11.87
The decoder sentences average length is: 12.34
Epoch[1/50], Step [10/176], Log Doc Loss: 103.5400, KL Div: 1.40139
Epoch[3/50], Step [100/176], Log Doc Loss: 115.6631, KL Div: 0.00222
Epoch[3/50], Step [110/176], Log Doc Loss: 101.8855, KL Div: 0.00189
Epoch[3/50], Step [120/176], Log Doc Loss: 108.8889, KL Div: 0.00168
Epoch[3/50], Step [130/176], Log Doc Loss: 90.4246, KL Div: 0.00131
Epoch[3/50], Step [140/176], Log Doc Loss: 99.2348, KL Div: 0.00131
Epoch[3/50], Step [150/176], Log Doc Loss: 97.7963, KL Div: 0.00128
Epoch[3/50], Step [160/176], Log Doc Loss: 115.4921, KL Div: 0.00120
Epoch[3/50], Step [170/176], Log Doc Loss: 93.0104, KL Div: 0.00113
Epoch[4/50], Step [10/176], Log Doc Loss: 96.4424, KL Div: 0.00111
Epoch[4/50], Step [20/176], Log Doc Loss: 96.3918, KL Div: 0.00098
Epoch[4/50], Step [30/176], Log Doc Loss: 100.2140, KL Div: 0.00083
Epoch[4/50], Step [40/176], Log Doc Loss: 100.0488, KL Div: 0.00094
Epoch[4/50], Step [50/176], Log Doc Loss: 102.0641, KL Div: 0.00081
Epoch[4/50], Step [60/176], Log Doc Loss: 96.7201, KL Div: 0.00067
Epoch[4/50], Step [70/176], Log Doc Loss: 95.6738, KL Div: 0.00072
Epoch[4/50], Step [80/176], Log Doc Loss: 97.6826, KL Div: 0.00051
Epoch[4/50], Step [90/176], Log Doc Loss: 91.8721, KL Div: 0.00050
Epoch[4/50], Step [100/176], Log Doc Loss: 113.2656, KL Div: 0.00056
Epoch[4/50], Step [110/176], Log Doc Loss: 99.6730, KL Div: 0.00042
Epoch[4/50], Step [120/176], Log Doc Loss: 106.4940, KL Div: 0.00047
Epoch[4/50], Step [130/176], Log Doc Loss: 88.3609, KL Div: 0.00039
Epoch[4/50], Step [140/176], Log Doc Loss: 97.0452, KL Div: 0.00042
Epoch[4/50], Step [150/176], Log Doc Loss: 95.5964, KL Div: 0.00040
Epoch[4/50], Step [160/176], Log Doc Loss: 113.0550, KL Div: 0.00034
Epoch[4/50], Step [170/176], Log Doc Loss: 90.9758, KL Div: 0.00031
Epoch[5/50], Step [10/176], Log Doc Loss: 94.3347, KL Div: 0.00035
Epoch[5/50], Step [20/176], Log Doc Loss: 94.3894, KL Div: 0.00032
Epoch[5/50], Step [30/176], Log Doc Loss: 97.9552, KL Div: 0.00026
Epoch[5/50], Step [40/176], Log Doc Loss: 97.8933, KL Div: 0.00038
Epoch[5/50], Step [50/176], Log Doc Loss: 99.8409, KL Div: 0.00034
Epoch[5/50], Step [60/176], Log Doc Loss: 94.5832, KL Div: 0.00024
Epoch[5/50], Step [70/176], Log Doc Loss: 93.6329, KL Div: 0.00030
Epoch[5/50], Step [80/176], Log Doc Loss: 95.4968, KL Div: 0.00017
Epoch[5/50], Step [90/176], Log Doc Loss: 89.8775, KL Div: 0.00019
Epoch[5/50], Step [100/176], Log Doc Loss: 111.0316, KL Div: 0.00023
Epoch[5/50], Step [110/176], Log Doc Loss: 97.5714, KL Div: 0.00016
Epoch[5/50], Step [120/176], Log Doc Loss: 104.2375, KL Div: 0.00016
Epoch[5/50], Step [130/176], Log Doc Loss: 86.4280, KL Div: 0.00015
Epoch[5/50], Step [140/176], Log Doc Loss: 94.9794, KL Div: 0.00018
Epoch[5/50], Step [150/176], Log Doc Loss: 93.5235, KL Div: 0.00018
Epoch[5/50], Step [160/176], Log Doc Loss: 110.7460, KL Div: 0.00015
Epoch[5/50], Step [170/176], Log Doc Loss: 89.0466, KL Div: 0.00013
Epoch[6/50], Step [10/176], Log Doc Loss: 92.3503, KL Div: 0.00020
Epoch[6/50], Step [20/176], Log Doc Loss: 92.5039, KL Div: 0.00016
Epoch[6/50], Step [30/176], Log Doc Loss: 95.8091, KL Div: 0.00013
Epoch[6/50], Step [40/176], Log Doc Loss: 95.8635, KL Div: 0.00018
Epoch[6/50], Step [50/176], Log Doc Loss: 97.7506, KL Div: 0.00017
Epoch[6/50], Step [60/176], Log Doc Loss: 92.5487, KL Div: 0.00011
Epoch[6/50], Step [70/176], Log Doc Loss: 91.7135, KL Div: 0.00018
Epoch[6/50], Step [80/176], Log Doc Loss: 93.4523, KL Div: 0.00010
Epoch[6/50], Step [90/176], Log Doc Loss: 87.9931, KL Div: 0.00012
Epoch[6/50], Step [100/176], Log Doc Loss: 108.9357, KL Div: 0.00012
Epoch[6/50], Step [110/176], Log Doc Loss: 95.6063, KL Div: 0.00008
Epoch[6/50], Step [120/176], Log Doc Loss: 102.1192, KL Div: 0.00008
Epoch[6/50], Step [130/176], Log Doc Loss: 84.6118, KL Div: 0.00008
Epoch[6/50], Step [140/176], Log Doc Loss: 93.0436, KL Div: 0.00011
Epoch[6/50], Step [150/176], Log Doc Loss: 91.5862, KL Div: 0.00009
Epoch[6/50], Step [160/176], Log Doc Loss: 108.5835, KL Div: 0.00008
Epoch[6/50], Step [170/176], Log Doc Loss: 87.2429, KL Div: 0.00008
Epoch[7/50], Step [10/176], Log Doc Loss: 90.5015, KL Div: 0.00012
Epoch[7/50], Step [20/176], Log Doc Loss: 90.7323, KL Div: 0.00011
Epoch[7/50], Step [30/176], Log Doc Loss: 93.8032, KL Div: 0.00007
Epoch[7/50], Step [40/176], Log Doc Loss: 93.9529, KL Div: 0.00011
Epoch[7/50], Step [50/176], Log Doc Loss: 95.8002, KL Div: 0.00011
Epoch[7/50], Step [60/176], Log Doc Loss: 90.6608, KL Div: 0.00007
Epoch[7/50], Step [70/176], Log Doc Loss: 89.9202, KL Div: 0.00012
Epoch[7/50], Step [80/176], Log Doc Loss: 91.5124, KL Div: 0.00006
Epoch[7/50], Step [90/176], Log Doc Loss: 86.2336, KL Div: 0.00007
Epoch[7/50], Step [100/176], Log Doc Loss: 106.9802, KL Div: 0.00008
Epoch[7/50], Step [110/176], Log Doc Loss: 93.7650, KL Div: 0.00005
Epoch[7/50], Step [120/176], Log Doc Loss: 100.1446, KL Div: 0.00004
Epoch[7/50], Step [130/176], Log Doc Loss: 82.9002, KL Div: 0.00005
Epoch[7/50], Step [140/176], Log Doc Loss: 91.2333, KL Div: 0.00007
Epoch[7/50], Step [150/176], Log Doc Loss: 89.7713, KL Div: 0.00005
Epoch[7/50], Step [160/176], Log Doc Loss: 106.5660, KL Div: 0.00006
Epoch[7/50], Step [170/176], Log Doc Loss: 85.5456, KL Div: 0.00006
Epoch[8/50], Step [10/176], Log Doc Loss: 88.7689, KL Div: 0.00009
Epoch[8/50], Step [20/176], Log Doc Loss: 89.0866, KL Div: 0.00008
Epoch[8/50], Step [30/176], Log Doc Loss: 91.9148, KL Div: 0.00004
Epoch[8/50], Step [40/176], Log Doc Loss: 92.1660, KL Div: 0.00008
Epoch[8/50], Step [50/176], Log Doc Loss: 93.9765, KL Div: 0.00008
Epoch[8/50], Step [60/176], Log Doc Loss: 88.8915, KL Div: 0.00004
Epoch[8/50], Step [70/176], Log Doc Loss: 88.2517, KL Div: 0.00008
Epoch[8/50], Step [80/176], Log Doc Loss: 89.7159, KL Div: 0.00004
Epoch[8/50], Step [90/176], Log Doc Loss: 84.5941, KL Div: 0.00005
Epoch[8/50], Step [100/176], Log Doc Loss: 105.1721, KL Div: 0.00006
Epoch[8/50], Step [110/176], Log Doc Loss: 92.0441, KL Div: 0.00004
Epoch[8/50], Step [120/176], Log Doc Loss: 98.2959, KL Div: 0.00003
Epoch[8/50], Step [130/176], Log Doc Loss: 81.3201, KL Div: 0.00004
Epoch[8/50], Step [140/176], Log Doc Loss: 89.5244, KL Div: 0.00005
Epoch[8/50], Step [150/176], Log Doc Loss: 88.0781, KL Div: 0.00004
Epoch[8/50], Step [160/176], Log Doc Loss: 104.6816, KL Div: 0.00005
Epoch[8/50], Step [170/176], Log Doc Loss: 83.9872, KL Div: 0.00004
Epoch[9/50], Step [10/176], Log Doc Loss: 87.1607, KL Div: 0.00006
Epoch[9/50], Step [20/176], Log Doc Loss: 87.5534, KL Div: 0.00007
Epoch[9/50], Step [30/176], Log Doc Loss: 90.1657, KL Div: 0.00003
Epoch[9/50], Step [40/176], Log Doc Loss: 90.5113, KL Div: 0.00005
Epoch[9/50], Step [50/176], Log Doc Loss: 92.2764, KL Div: 0.00005
Epoch[9/50], Step [60/176], Log Doc Loss: 87.2535, KL Div: 0.00003
Epoch[9/50], Step [70/176], Log Doc Loss: 86.6941, KL Div: 0.00006
Epoch[9/50], Step [80/176], Log Doc Loss: 88.0357, KL Div: 0.00004
Epoch[9/50], Step [90/176], Log Doc Loss: 83.0608, KL Div: 0.00004
Epoch[9/50], Step [100/176], Log Doc Loss: 103.4817, KL Div: 0.00004
Epoch[9/50], Step [110/176], Log Doc Loss: 90.4424, KL Div: 0.00002
Epoch[9/50], Step [120/176], Log Doc Loss: 96.5996, KL Div: 0.00002
Epoch[9/50], Step [130/176], Log Doc Loss: 79.8434, KL Div: 0.00002
Epoch[9/50], Step [140/176], Log Doc Loss: 87.9733, KL Div: 0.00003
Epoch[9/50], Step [150/176], Log Doc Loss: 86.5131, KL Div: 0.00003
Epoch[9/50], Step [160/176], Log Doc Loss: 102.9550, KL Div: 0.00003
Epoch[9/50], Step [170/176], Log Doc Loss: 82.5241, KL Div: 0.00003
Epoch[10/50], Step [10/176], Log Doc Loss: 85.6659, KL Div: 0.00004
Epoch[10/50], Step [20/176], Log Doc Loss: 86.1313, KL Div: 0.00006
Epoch[10/50], Step [30/176], Log Doc Loss: 88.5354, KL Div: 0.00002
Epoch[10/50], Step [40/176], Log Doc Loss: 88.9669, KL Div: 0.00004
Epoch[10/50], Step [50/176], Log Doc Loss: 90.7024, KL Div: 0.00004
Epoch[10/50], Step [60/176], Log Doc Loss: 85.7212, KL Div: 0.00002
Epoch[10/50], Step [70/176], Log Doc Loss: 85.2529, KL Div: 0.00005
Epoch[10/50], Step [80/176], Log Doc Loss: 86.4842, KL Div: 0.00004
Epoch[10/50], Step [90/176], Log Doc Loss: 81.6550, KL Div: 0.00003
Epoch[10/50], Step [100/176], Log Doc Loss: 101.9346, KL Div: 0.00003
Epoch[10/50], Step [110/176], Log Doc Loss: 88.9783, KL Div: 0.00002
Epoch[10/50], Step [120/176], Log Doc Loss: 95.0224, KL Div: 0.00001
Epoch[10/50], Step [130/176], Log Doc Loss: 78.4678, KL Div: 0.00002
Epoch[10/50], Step [140/176], Log Doc Loss: 86.5131, KL Div: 0.00003
Epoch[10/50], Step [150/176], Log Doc Loss: 85.0495, KL Div: 0.00002
Epoch[10/50], Step [160/176], Log Doc Loss: 101.3344, KL Div: 0.00003
Epoch[10/50], Step [170/176], Log Doc Loss: 81.1684, KL Div: 0.00003
Epoch[11/50], Step [10/176], Log Doc Loss: 84.2818, KL Div: 0.00003
Epoch[11/50], Step [20/176], Log Doc Loss: 84.8255, KL Div: 0.00005
Epoch[11/50], Step [30/176], Log Doc Loss: 87.0063, KL Div: 0.00002
Epoch[11/50], Step [40/176], Log Doc Loss: 87.5281, KL Div: 0.00003
Epoch[11/50], Step [50/176], Log Doc Loss: 89.2653, KL Div: 0.00003
Epoch[11/50], Step [60/176], Log Doc Loss: 84.3235, KL Div: 0.00002
Epoch[11/50], Step [70/176], Log Doc Loss: 83.9350, KL Div: 0.00004
Epoch[11/50], Step [80/176], Log Doc Loss: 85.0377, KL Div: 0.00003
Epoch[11/50], Step [90/176], Log Doc Loss: 80.3523, KL Div: 0.00003
Epoch[11/50], Step [100/176], Log Doc Loss: 100.5149, KL Div: 0.00002
Epoch[11/50], Step [110/176], Log Doc Loss: 87.6177, KL Div: 0.00001
Epoch[11/50], Step [120/176], Log Doc Loss: 93.5669, KL Div: 0.00001
Epoch[11/50], Step [130/176], Log Doc Loss: 77.1992, KL Div: 0.00001
Epoch[11/50], Step [140/176], Log Doc Loss: 85.1847, KL Div: 0.00002
Epoch[11/50], Step [150/176], Log Doc Loss: 83.7048, KL Div: 0.00001
Epoch[11/50], Step [160/176], Log Doc Loss: 99.8554, KL Div: 0.00002
Epoch[11/50], Step [170/176], Log Doc Loss: 79.9086, KL Div: 0.00002
Epoch[12/50], Step [10/176], Log Doc Loss: 83.0045, KL Div: 0.00002
Epoch[12/50], Step [20/176], Log Doc Loss: 83.6276, KL Div: 0.00004
Epoch[12/50], Step [30/176], Log Doc Loss: 85.6175, KL Div: 0.00001
Epoch[12/50], Step [40/176], Log Doc Loss: 86.2035, KL Div: 0.00002
Epoch[12/50], Step [50/176], Log Doc Loss: 87.9282, KL Div: 0.00002
Epoch[12/50], Step [60/176], Log Doc Loss: 83.0114, KL Div: 0.00001
Epoch[12/50], Step [70/176], Log Doc Loss: 82.7127, KL Div: 0.00003
Epoch[12/50], Step [80/176], Log Doc Loss: 83.7156, KL Div: 0.00003
Epoch[12/50], Step [90/176], Log Doc Loss: 79.1312, KL Div: 0.00002
Epoch[12/50], Step [100/176], Log Doc Loss: 99.2311, KL Div: 0.00002
Epoch[12/50], Step [110/176], Log Doc Loss: 86.3829, KL Div: 0.00001
Epoch[12/50], Step [120/176], Log Doc Loss: 92.2453, KL Div: 0.00001
Epoch[12/50], Step [130/176], Log Doc Loss: 76.0387, KL Div: 0.00001
Epoch[12/50], Step [140/176], Log Doc Loss: 83.9516, KL Div: 0.00001
Epoch[12/50], Step [150/176], Log Doc Loss: 82.4787, KL Div: 0.00001
Epoch[12/50], Step [160/176], Log Doc Loss: 98.5061, KL Div: 0.00001
Epoch[12/50], Step [170/176], Log Doc Loss: 78.7688, KL Div: 0.00001
Epoch[13/50], Step [10/176], Log Doc Loss: 81.8381, KL Div: 0.00002
Epoch[13/50], Step [20/176], Log Doc Loss: 82.5339, KL Div: 0.00003
Epoch[13/50], Step [30/176], Log Doc Loss: 84.3497, KL Div: 0.00001
Epoch[13/50], Step [40/176], Log Doc Loss: 85.0012, KL Div: 0.00001
Epoch[13/50], Step [50/176], Log Doc Loss: 86.7089, KL Div: 0.00002
Epoch[13/50], Step [60/176], Log Doc Loss: 81.8244, KL Div: 0.00001
Epoch[13/50], Step [70/176], Log Doc Loss: 81.6099, KL Div: 0.00002
Epoch[13/50], Step [80/176], Log Doc Loss: 82.4998, KL Div: 0.00002
Epoch[13/50], Step [90/176], Log Doc Loss: 78.0403, KL Div: 0.00002
Epoch[13/50], Step [100/176], Log Doc Loss: 98.0437, KL Div: 0.00002
Epoch[13/50], Step [110/176], Log Doc Loss: 85.2395, KL Div: 0.00001
Epoch[13/50], Step [120/176], Log Doc Loss: 91.0310, KL Div: 0.00001
Epoch[13/50], Step [130/176], Log Doc Loss: 74.9798, KL Div: 0.00001
Epoch[13/50], Step [140/176], Log Doc Loss: 82.8375, KL Div: 0.00002
Epoch[13/50], Step [150/176], Log Doc Loss: 81.3476, KL Div: 0.00001
Epoch[13/50], Step [160/176], Log Doc Loss: 97.2598, KL Div: 0.00001
Epoch[13/50], Step [170/176], Log Doc Loss: 77.7230, KL Div: 0.00001
Epoch[14/50], Step [10/176], Log Doc Loss: 80.7760, KL Div: 0.00001
Epoch[14/50], Step [20/176], Log Doc Loss: 81.5343, KL Div: 0.00003
Epoch[14/50], Step [30/176], Log Doc Loss: 83.1759, KL Div: 0.00001
Epoch[14/50], Step [40/176], Log Doc Loss: 83.8702, KL Div: 0.00001
Epoch[14/50], Step [50/176], Log Doc Loss: 85.6021, KL Div: 0.00002
Epoch[14/50], Step [60/176], Log Doc Loss: 80.7472, KL Div: 0.00001
Epoch[14/50], Step [70/176], Log Doc Loss: 80.5968, KL Div: 0.00002
Epoch[14/50], Step [80/176], Log Doc Loss: 81.3792, KL Div: 0.00002
Epoch[14/50], Step [90/176], Log Doc Loss: 77.0333, KL Div: 0.00001
Epoch[14/50], Step [100/176], Log Doc Loss: 96.9873, KL Div: 0.00001
Epoch[14/50], Step [110/176], Log Doc Loss: 84.2075, KL Div: 0.00000
Epoch[14/50], Step [120/176], Log Doc Loss: 89.9238, KL Div: 0.00000
Epoch[14/50], Step [130/176], Log Doc Loss: 74.0218, KL Div: 0.00001
Epoch[14/50], Step [140/176], Log Doc Loss: 81.8188, KL Div: 0.00001
Epoch[14/50], Step [150/176], Log Doc Loss: 80.3149, KL Div: 0.00001
Epoch[14/50], Step [160/176], Log Doc Loss: 96.1144, KL Div: 0.00000
Epoch[14/50], Step [170/176], Log Doc Loss: 76.7588, KL Div: 0.00001
Epoch[15/50], Step [10/176], Log Doc Loss: 79.8054, KL Div: 0.00002
Epoch[15/50], Step [20/176], Log Doc Loss: 80.6159, KL Div: 0.00003
Epoch[15/50], Step [30/176], Log Doc Loss: 82.1089, KL Div: 0.00001
Epoch[15/50], Step [40/176], Log Doc Loss: 82.8554, KL Div: 0.00001
Epoch[15/50], Step [50/176], Log Doc Loss: 84.6036, KL Div: 0.00001
Epoch[15/50], Step [60/176], Log Doc Loss: 79.7743, KL Div: 0.00001
Epoch[15/50], Step [70/176], Log Doc Loss: 79.6844, KL Div: 0.00001
Epoch[15/50], Step [80/176], Log Doc Loss: 80.3794, KL Div: 0.00002
Epoch[15/50], Step [90/176], Log Doc Loss: 76.1204, KL Div: 0.00001
Epoch[15/50], Step [100/176], Log Doc Loss: 96.0239, KL Div: 0.00001
Epoch[15/50], Step [110/176], Log Doc Loss: 83.2753, KL Div: 0.00001
Epoch[15/50], Step [120/176], Log Doc Loss: 88.9429, KL Div: 0.00001
Epoch[15/50], Step [130/176], Log Doc Loss: 73.1386, KL Div: 0.00001
Epoch[15/50], Step [140/176], Log Doc Loss: 80.8919, KL Div: 0.00001
Epoch[15/50], Step [150/176], Log Doc Loss: 79.3975, KL Div: 0.00000
Epoch[15/50], Step [160/176], Log Doc Loss: 95.0907, KL Div: 0.00001
Epoch[15/50], Step [170/176], Log Doc Loss: 75.8936, KL Div: 0.00001
Epoch[16/50], Step [10/176], Log Doc Loss: 78.9296, KL Div: 0.00001
Epoch[16/50], Step [20/176], Log Doc Loss: 79.7984, KL Div: 0.00002
Epoch[16/50], Step [30/176], Log Doc Loss: 81.1320, KL Div: 0.00001
Epoch[16/50], Step [40/176], Log Doc Loss: 81.9353, KL Div: 0.00000
Epoch[16/50], Step [50/176], Log Doc Loss: 83.6936, KL Div: 0.00001
Epoch[16/50], Step [60/176], Log Doc Loss: 78.8791, KL Div: 0.00000
Epoch[16/50], Step [70/176], Log Doc Loss: 78.8605, KL Div: 0.00001
Epoch[16/50], Step [80/176], Log Doc Loss: 79.4615, KL Div: 0.00002
Epoch[16/50], Step [90/176], Log Doc Loss: 75.3092, KL Div: 0.00001
Epoch[16/50], Step [100/176], Log Doc Loss: 95.1752, KL Div: 0.00000
Epoch[16/50], Step [110/176], Log Doc Loss: 82.4401, KL Div: 0.00001
Epoch[16/50], Step [120/176], Log Doc Loss: 88.0371, KL Div: 0.00001
Epoch[16/50], Step [130/176], Log Doc Loss: 72.3513, KL Div: 0.00001
Epoch[16/50], Step [140/176], Log Doc Loss: 80.0628, KL Div: 0.00001
Epoch[16/50], Step [150/176], Log Doc Loss: 78.5546, KL Div: 0.00001
Epoch[16/50], Step [160/176], Log Doc Loss: 94.1657, KL Div: 0.00001
Epoch[16/50], Step [170/176], Log Doc Loss: 75.1259, KL Div: 0.00000
Epoch[17/50], Step [10/176], Log Doc Loss: 78.1534, KL Div: 0.00001
Epoch[17/50], Step [20/176], Log Doc Loss: 79.0559, KL Div: 0.00001
Epoch[17/50], Step [30/176], Log Doc Loss: 80.2568, KL Div: 0.00000
Epoch[17/50], Step [40/176], Log Doc Loss: 81.1151, KL Div: 0.00000
Epoch[17/50], Step [50/176], Log Doc Loss: 82.8788, KL Div: 0.00001
Epoch[17/50], Step [60/176], Log Doc Loss: 78.0851, KL Div: 0.00001
Epoch[17/50], Step [70/176], Log Doc Loss: 78.1153, KL Div: 0.00001
Epoch[17/50], Step [80/176], Log Doc Loss: 78.6472, KL Div: 0.00002
Epoch[17/50], Step [90/176], Log Doc Loss: 74.5780, KL Div: 0.00001
Epoch[17/50], Step [100/176], Log Doc Loss: 94.3952, KL Div: 0.00001
Epoch[17/50], Step [110/176], Log Doc Loss: 81.6943, KL Div: 0.00001
Epoch[17/50], Step [120/176], Log Doc Loss: 87.2396, KL Div: 0.00000
Epoch[17/50], Step [130/176], Log Doc Loss: 71.6366, KL Div: 0.00001
Epoch[17/50], Step [140/176], Log Doc Loss: 79.3271, KL Div: 0.00001
Epoch[17/50], Step [150/176], Log Doc Loss: 77.7966, KL Div: 0.00001
Epoch[17/50], Step [160/176], Log Doc Loss: 93.3476, KL Div: 0.00001
Epoch[17/50], Step [170/176], Log Doc Loss: 74.4247, KL Div: 0.00001
Epoch[18/50], Step [10/176], Log Doc Loss: 77.4481, KL Div: 0.00000
Epoch[18/50], Step [20/176], Log Doc Loss: 78.4045, KL Div: 0.00001
Epoch[18/50], Step [30/176], Log Doc Loss: 79.4842, KL Div: 0.00001
Epoch[18/50], Step [40/176], Log Doc Loss: 80.3714, KL Div: 0.00000
Epoch[18/50], Step [50/176], Log Doc Loss: 82.1613, KL Div: 0.00001
Epoch[18/50], Step [60/176], Log Doc Loss: 77.3689, KL Div: 0.00001
Epoch[18/50], Step [70/176], Log Doc Loss: 77.4583, KL Div: 0.00002
Epoch[18/50], Step [80/176], Log Doc Loss: 77.9145, KL Div: 0.00002
Epoch[18/50], Step [90/176], Log Doc Loss: 73.9273, KL Div: 0.00000
Epoch[18/50], Step [100/176], Log Doc Loss: 93.7225, KL Div: 0.00001
Epoch[18/50], Step [110/176], Log Doc Loss: 81.0207, KL Div: 0.00001
Epoch[18/50], Step [120/176], Log Doc Loss: 86.5402, KL Div: 0.00000
Epoch[18/50], Step [130/176], Log Doc Loss: 71.0188, KL Div: 0.00001
Epoch[18/50], Step [140/176], Log Doc Loss: 78.6600, KL Div: 0.00001
Epoch[18/50], Step [150/176], Log Doc Loss: 77.1366, KL Div: 0.00000
Epoch[18/50], Step [160/176], Log Doc Loss: 92.6113, KL Div: 0.00000
Epoch[18/50], Step [170/176], Log Doc Loss: 73.7990, KL Div: 0.00001
Epoch[19/50], Step [10/176], Log Doc Loss: 76.8233, KL Div: 0.00001
Epoch[19/50], Step [20/176], Log Doc Loss: 77.8291, KL Div: 0.00001
Epoch[19/50], Step [30/176], Log Doc Loss: 78.7886, KL Div: 0.00000
Epoch[19/50], Step [40/176], Log Doc Loss: 79.7097, KL Div: 0.00001
Epoch[19/50], Step [50/176], Log Doc Loss: 81.5053, KL Div: 0.00000
Epoch[19/50], Step [60/176], Log Doc Loss: 76.7452, KL Div: 0.00001
Epoch[19/50], Step [70/176], Log Doc Loss: 76.8765, KL Div: 0.00001
Epoch[19/50], Step [80/176], Log Doc Loss: 77.2661, KL Div: 0.00002
