Namespace(batch_size=128, bi=True, data_name='rest_data_pair_24K.txt', embedding_size=300, encoder_dropout=0.2, end_epoch=40, hidden_size=256, lr=0.001, n_layers_decoder=1, n_layers_encoder=2, n_sample=10, review_name='rest', topic_choice='NTM', topic_dimension=200, topic_hidden_size=400, topic_train_epoch=50, torch_seed=12345)
Read 24270 sentence pairs
Filtered to 22410 pairs
Indexing words...
Indexed 15361 words in input language, 15361 words in output
keep_words 5454 / 15357 = 0.3551
There are 1450489 tokens in data
There are 22410 pairs sentence in total
Read 24270 sentence pairs
Filtered to 22410 pairs
Indexing words...
Indexed 15361 words in input language, 15361 words in output
keep_words 5454 / 15357 = 0.3551
The max length of sentence is: 111
The encoder sentences average length is: 11.87
The decoder sentences average length is: 12.34
Epoch[1/50], Step [10/176], Log Doc Loss: 103.5414, KL Div: 5.13875
Epoch[2/50], Step [90/176], Log Doc Loss: 96.1689, KL Div: 0.03071
Epoch[2/50], Step [100/176], Log Doc Loss: 118.1325, KL Div: 0.03519
Epoch[2/50], Step [110/176], Log Doc Loss: 104.2251, KL Div: 0.02776
Epoch[2/50], Step [120/176], Log Doc Loss: 111.3864, KL Div: 0.02351
Epoch[2/50], Step [130/176], Log Doc Loss: 92.5462, KL Div: 0.02105
Epoch[2/50], Step [140/176], Log Doc Loss: 101.5469, KL Div: 0.01837
Epoch[2/50], Step [150/176], Log Doc Loss: 100.1325, KL Div: 0.01467
Epoch[2/50], Step [160/176], Log Doc Loss: 118.0019, KL Div: 0.01426
Epoch[2/50], Step [170/176], Log Doc Loss: 95.1087, KL Div: 0.01236
Epoch[3/50], Step [10/176], Log Doc Loss: 98.6790, KL Div: 0.01016
Epoch[3/50], Step [20/176], Log Doc Loss: 98.5275, KL Div: 0.00869
Epoch[3/50], Step [30/176], Log Doc Loss: 102.6280, KL Div: 0.00786
Epoch[3/50], Step [40/176], Log Doc Loss: 102.3067, KL Div: 0.00759
Epoch[3/50], Step [50/176], Log Doc Loss: 104.4612, KL Div: 0.00724
Epoch[3/50], Step [60/176], Log Doc Loss: 98.9640, KL Div: 0.00671
Epoch[3/50], Step [70/176], Log Doc Loss: 97.8114, KL Div: 0.00666
Epoch[3/50], Step [80/176], Log Doc Loss: 99.9640, KL Div: 0.00551
Epoch[3/50], Step [90/176], Log Doc Loss: 93.9468, KL Div: 0.00459
Epoch[3/50], Step [100/176], Log Doc Loss: 115.6043, KL Div: 0.00415
Epoch[3/50], Step [110/176], Log Doc Loss: 101.8771, KL Div: 0.00349
Epoch[3/50], Step [120/176], Log Doc Loss: 108.8574, KL Div: 0.00319
Epoch[3/50], Step [130/176], Log Doc Loss: 90.3834, KL Div: 0.00284
Epoch[3/50], Step [140/176], Log Doc Loss: 99.2333, KL Div: 0.00289
Epoch[3/50], Step [150/176], Log Doc Loss: 97.8195, KL Div: 0.00261
Epoch[3/50], Step [160/176], Log Doc Loss: 115.4145, KL Div: 0.00242
Epoch[3/50], Step [170/176], Log Doc Loss: 92.9523, KL Div: 0.00199
Epoch[4/50], Step [10/176], Log Doc Loss: 96.4570, KL Div: 0.00165
Epoch[4/50], Step [20/176], Log Doc Loss: 96.3962, KL Div: 0.00141
Epoch[4/50], Step [30/176], Log Doc Loss: 100.2316, KL Div: 0.00132
Epoch[4/50], Step [40/176], Log Doc Loss: 100.0248, KL Div: 0.00129
Epoch[4/50], Step [50/176], Log Doc Loss: 102.1125, KL Div: 0.00118
Epoch[4/50], Step [60/176], Log Doc Loss: 96.6975, KL Div: 0.00096
Epoch[4/50], Step [70/176], Log Doc Loss: 95.6482, KL Div: 0.00086
Epoch[4/50], Step [80/176], Log Doc Loss: 97.6687, KL Div: 0.00067
Epoch[4/50], Step [90/176], Log Doc Loss: 91.8398, KL Div: 0.00067
Epoch[4/50], Step [100/176], Log Doc Loss: 113.2235, KL Div: 0.00066
Epoch[4/50], Step [110/176], Log Doc Loss: 99.6612, KL Div: 0.00056
Epoch[4/50], Step [120/176], Log Doc Loss: 106.4704, KL Div: 0.00039
Epoch[4/50], Step [130/176], Log Doc Loss: 88.3363, KL Div: 0.00035
Epoch[4/50], Step [140/176], Log Doc Loss: 97.0443, KL Div: 0.00028
Epoch[4/50], Step [150/176], Log Doc Loss: 95.6323, KL Div: 0.00026
Epoch[4/50], Step [160/176], Log Doc Loss: 112.9723, KL Div: 0.00023
Epoch[4/50], Step [170/176], Log Doc Loss: 90.9152, KL Div: 0.00020
Epoch[5/50], Step [10/176], Log Doc Loss: 94.3595, KL Div: 0.00019
Epoch[5/50], Step [20/176], Log Doc Loss: 94.3938, KL Div: 0.00011
Epoch[5/50], Step [30/176], Log Doc Loss: 97.9710, KL Div: 0.00022
Epoch[5/50], Step [40/176], Log Doc Loss: 97.8775, KL Div: 0.00017
Epoch[5/50], Step [50/176], Log Doc Loss: 99.9001, KL Div: 0.00010
Epoch[5/50], Step [60/176], Log Doc Loss: 94.5539, KL Div: 0.00013
Epoch[5/50], Step [70/176], Log Doc Loss: 93.6110, KL Div: 0.00006
Epoch[5/50], Step [80/176], Log Doc Loss: 95.4944, KL Div: 0.00011
Epoch[5/50], Step [90/176], Log Doc Loss: 89.8519, KL Div: 0.00005
Epoch[5/50], Step [100/176], Log Doc Loss: 110.9822, KL Div: 0.00000
Epoch[5/50], Step [110/176], Log Doc Loss: 97.5685, KL Div: 0.00013
Epoch[5/50], Step [120/176], Log Doc Loss: 104.2191, KL Div: 0.00006
Epoch[5/50], Step [130/176], Log Doc Loss: 86.4065, KL Div: 0.00007
Epoch[5/50], Step [140/176], Log Doc Loss: 94.9840, KL Div: 0.00015
Epoch[5/50], Step [150/176], Log Doc Loss: 93.5679, KL Div: 0.00006
Epoch[5/50], Step [160/176], Log Doc Loss: 110.6760, KL Div: 0.00000
Epoch[5/50], Step [170/176], Log Doc Loss: 88.9962, KL Div: -0.00004
Epoch[6/50], Step [10/176], Log Doc Loss: 92.3864, KL Div: 0.00000
Epoch[6/50], Step [20/176], Log Doc Loss: 92.5070, KL Div: 0.00005
Epoch[6/50], Step [30/176], Log Doc Loss: 95.8316, KL Div: 0.00004
Epoch[6/50], Step [40/176], Log Doc Loss: 95.8490, KL Div: 0.00004
Epoch[6/50], Step [50/176], Log Doc Loss: 97.8184, KL Div: 0.00004
Epoch[6/50], Step [60/176], Log Doc Loss: 92.5380, KL Div: 0.00003
Epoch[6/50], Step [70/176], Log Doc Loss: 91.6940, KL Div: 0.00003
Epoch[6/50], Step [80/176], Log Doc Loss: 93.4484, KL Div: 0.00007
Epoch[6/50], Step [90/176], Log Doc Loss: 87.9776, KL Div: 0.00006
Epoch[6/50], Step [100/176], Log Doc Loss: 108.8902, KL Div: 0.00004
Epoch[6/50], Step [110/176], Log Doc Loss: 95.6031, KL Div: 0.00006
Epoch[6/50], Step [120/176], Log Doc Loss: 102.1117, KL Div: 0.00005
Epoch[6/50], Step [130/176], Log Doc Loss: 84.5867, KL Div: 0.00003
Epoch[6/50], Step [140/176], Log Doc Loss: 93.0456, KL Div: 0.00003
Epoch[6/50], Step [150/176], Log Doc Loss: 91.6341, KL Div: 0.00002
Epoch[6/50], Step [160/176], Log Doc Loss: 108.5198, KL Div: -0.00004
Epoch[6/50], Step [170/176], Log Doc Loss: 87.1970, KL Div: 0.00002
Epoch[7/50], Step [10/176], Log Doc Loss: 90.5347, KL Div: -0.00004
Epoch[7/50], Step [20/176], Log Doc Loss: 90.7422, KL Div: 0.00001
Epoch[7/50], Step [30/176], Log Doc Loss: 93.8229, KL Div: 0.00003
Epoch[7/50], Step [40/176], Log Doc Loss: 93.9447, KL Div: 0.00004
Epoch[7/50], Step [50/176], Log Doc Loss: 95.8652, KL Div: 0.00003
Epoch[7/50], Step [60/176], Log Doc Loss: 90.6501, KL Div: 0.00002
Epoch[7/50], Step [70/176], Log Doc Loss: 89.9020, KL Div: 0.00003
Epoch[7/50], Step [80/176], Log Doc Loss: 91.5267, KL Div: 0.00002
Epoch[7/50], Step [90/176], Log Doc Loss: 86.2249, KL Div: 0.00004
Epoch[7/50], Step [100/176], Log Doc Loss: 106.9379, KL Div: 0.00000
Epoch[7/50], Step [110/176], Log Doc Loss: 93.7671, KL Div: -0.00001
Epoch[7/50], Step [120/176], Log Doc Loss: 100.1371, KL Div: -0.00009
Epoch[7/50], Step [130/176], Log Doc Loss: 82.8886, KL Div: 0.00001
Epoch[7/50], Step [140/176], Log Doc Loss: 91.2380, KL Div: -0.00003
Epoch[7/50], Step [150/176], Log Doc Loss: 89.8226, KL Div: 0.00001
Epoch[7/50], Step [160/176], Log Doc Loss: 106.5083, KL Div: 0.00002
Epoch[7/50], Step [170/176], Log Doc Loss: 85.5087, KL Div: -0.00002
Epoch[8/50], Step [10/176], Log Doc Loss: 88.8034, KL Div: 0.00003
Epoch[8/50], Step [20/176], Log Doc Loss: 89.0995, KL Div: 0.00009
Epoch[8/50], Step [30/176], Log Doc Loss: 91.9445, KL Div: 0.00002
Epoch[8/50], Step [40/176], Log Doc Loss: 92.1688, KL Div: 0.00005
Epoch[8/50], Step [50/176], Log Doc Loss: 94.0416, KL Div: 0.00002
Epoch[8/50], Step [60/176], Log Doc Loss: 88.8870, KL Div: 0.00007
Epoch[8/50], Step [70/176], Log Doc Loss: 88.2322, KL Div: 0.00001
Epoch[8/50], Step [80/176], Log Doc Loss: 89.7304, KL Div: -0.00005
Epoch[8/50], Step [90/176], Log Doc Loss: 84.5841, KL Div: 0.00006
Epoch[8/50], Step [100/176], Log Doc Loss: 105.1290, KL Div: 0.00008
Epoch[8/50], Step [110/176], Log Doc Loss: 92.0557, KL Div: 0.00006
Epoch[8/50], Step [120/176], Log Doc Loss: 98.3000, KL Div: -0.00003
Epoch[8/50], Step [130/176], Log Doc Loss: 81.2994, KL Div: -0.00006
Epoch[8/50], Step [140/176], Log Doc Loss: 89.5465, KL Div: -0.00002
Epoch[8/50], Step [150/176], Log Doc Loss: 88.1287, KL Div: -0.00000
Epoch[8/50], Step [160/176], Log Doc Loss: 104.6322, KL Div: 0.00001
Epoch[8/50], Step [170/176], Log Doc Loss: 83.9380, KL Div: -0.00002
Epoch[9/50], Step [10/176], Log Doc Loss: 87.1931, KL Div: -0.00002
Epoch[9/50], Step [20/176], Log Doc Loss: 87.5705, KL Div: 0.00004
Epoch[9/50], Step [30/176], Log Doc Loss: 90.1892, KL Div: 0.00012
Epoch[9/50], Step [40/176], Log Doc Loss: 90.5067, KL Div: -0.00002
Epoch[9/50], Step [50/176], Log Doc Loss: 92.3454, KL Div: -0.00004
Epoch[9/50], Step [60/176], Log Doc Loss: 87.2430, KL Div: 0.00007
Epoch[9/50], Step [70/176], Log Doc Loss: 86.6799, KL Div: 0.00004
Epoch[9/50], Step [80/176], Log Doc Loss: 88.0586, KL Div: -0.00001
Epoch[9/50], Step [90/176], Log Doc Loss: 83.0611, KL Div: -0.00002
Epoch[9/50], Step [100/176], Log Doc Loss: 103.4521, KL Div: -0.00003
Epoch[9/50], Step [110/176], Log Doc Loss: 90.4637, KL Div: -0.00005
Epoch[9/50], Step [120/176], Log Doc Loss: 96.5970, KL Div: 0.00003
Epoch[9/50], Step [130/176], Log Doc Loss: 79.8210, KL Div: -0.00001
Epoch[9/50], Step [140/176], Log Doc Loss: 87.9814, KL Div: 0.00006
Epoch[9/50], Step [150/176], Log Doc Loss: 86.5575, KL Div: 0.00002
Epoch[9/50], Step [160/176], Log Doc Loss: 102.8961, KL Div: -0.00002
Epoch[9/50], Step [170/176], Log Doc Loss: 82.4802, KL Div: 0.00008
Epoch[10/50], Step [10/176], Log Doc Loss: 85.7010, KL Div: -0.00001
Epoch[10/50], Step [20/176], Log Doc Loss: 86.1494, KL Div: 0.00008
Epoch[10/50], Step [30/176], Log Doc Loss: 88.5619, KL Div: -0.00004
Epoch[10/50], Step [40/176], Log Doc Loss: 88.9643, KL Div: 0.00005
Epoch[10/50], Step [50/176], Log Doc Loss: 90.7745, KL Div: 0.00001
Epoch[10/50], Step [60/176], Log Doc Loss: 85.7192, KL Div: -0.00004
Epoch[10/50], Step [70/176], Log Doc Loss: 85.2468, KL Div: 0.00005
Epoch[10/50], Step [80/176], Log Doc Loss: 86.5029, KL Div: -0.00001
Epoch[10/50], Step [90/176], Log Doc Loss: 81.6448, KL Div: 0.00002
Epoch[10/50], Step [100/176], Log Doc Loss: 101.9119, KL Div: -0.00003
Epoch[10/50], Step [110/176], Log Doc Loss: 88.9932, KL Div: -0.00003
Epoch[10/50], Step [120/176], Log Doc Loss: 95.0213, KL Div: 0.00003
Epoch[10/50], Step [130/176], Log Doc Loss: 78.4558, KL Div: 0.00005
Epoch[10/50], Step [140/176], Log Doc Loss: 86.5359, KL Div: -0.00007
Epoch[10/50], Step [150/176], Log Doc Loss: 85.1062, KL Div: 0.00003
Epoch[10/50], Step [160/176], Log Doc Loss: 101.2880, KL Div: 0.00003
Epoch[10/50], Step [170/176], Log Doc Loss: 81.1285, KL Div: 0.00002
Epoch[11/50], Step [10/176], Log Doc Loss: 84.3173, KL Div: 0.00000
Epoch[11/50], Step [20/176], Log Doc Loss: 84.8472, KL Div: 0.00005
Epoch[11/50], Step [30/176], Log Doc Loss: 87.0491, KL Div: 0.00001
Epoch[11/50], Step [40/176], Log Doc Loss: 87.5361, KL Div: -0.00000
Epoch[11/50], Step [50/176], Log Doc Loss: 89.3274, KL Div: 0.00004
Epoch[11/50], Step [60/176], Log Doc Loss: 84.3156, KL Div: 0.00002
Epoch[11/50], Step [70/176], Log Doc Loss: 83.9242, KL Div: 0.00005
Epoch[11/50], Step [80/176], Log Doc Loss: 85.0657, KL Div: 0.00002
Epoch[11/50], Step [90/176], Log Doc Loss: 80.3398, KL Div: 0.00005
Epoch[11/50], Step [100/176], Log Doc Loss: 100.4923, KL Div: 0.00004
Epoch[11/50], Step [110/176], Log Doc Loss: 87.6382, KL Div: 0.00006
Epoch[11/50], Step [120/176], Log Doc Loss: 93.5816, KL Div: -0.00005
Epoch[11/50], Step [130/176], Log Doc Loss: 77.1942, KL Div: -0.00005
Epoch[11/50], Step [140/176], Log Doc Loss: 85.1986, KL Div: -0.00003
Epoch[11/50], Step [150/176], Log Doc Loss: 83.7664, KL Div: -0.00002
Epoch[11/50], Step [160/176], Log Doc Loss: 99.8107, KL Div: 0.00005
Epoch[11/50], Step [170/176], Log Doc Loss: 79.8848, KL Div: -0.00001
Epoch[12/50], Step [10/176], Log Doc Loss: 83.0478, KL Div: 0.00005
Epoch[12/50], Step [20/176], Log Doc Loss: 83.6426, KL Div: 0.00004
Epoch[12/50], Step [30/176], Log Doc Loss: 85.6562, KL Div: -0.00004
Epoch[12/50], Step [40/176], Log Doc Loss: 86.2151, KL Div: 0.00007
Epoch[12/50], Step [50/176], Log Doc Loss: 87.9998, KL Div: 0.00001
Epoch[12/50], Step [60/176], Log Doc Loss: 83.0215, KL Div: -0.00002
Epoch[12/50], Step [70/176], Log Doc Loss: 82.7110, KL Div: 0.00003
Epoch[12/50], Step [80/176], Log Doc Loss: 83.7413, KL Div: 0.00004
Epoch[12/50], Step [90/176], Log Doc Loss: 79.1416, KL Div: 0.00001
Epoch[12/50], Step [100/176], Log Doc Loss: 99.2030, KL Div: 0.00014
Epoch[12/50], Step [110/176], Log Doc Loss: 86.3957, KL Div: 0.00005
Epoch[12/50], Step [120/176], Log Doc Loss: 92.2524, KL Div: 0.00003
Epoch[12/50], Step [130/176], Log Doc Loss: 76.0378, KL Div: 0.00001
Epoch[12/50], Step [140/176], Log Doc Loss: 83.9755, KL Div: 0.00001
Epoch[12/50], Step [150/176], Log Doc Loss: 82.5370, KL Div: -0.00002
Epoch[12/50], Step [160/176], Log Doc Loss: 98.4535, KL Div: 0.00003
Epoch[12/50], Step [170/176], Log Doc Loss: 78.7430, KL Div: -0.00005
Epoch[13/50], Step [10/176], Log Doc Loss: 81.8869, KL Div: -0.00005
Epoch[13/50], Step [20/176], Log Doc Loss: 82.5484, KL Div: 0.00004
Epoch[13/50], Step [30/176], Log Doc Loss: 84.3781, KL Div: 0.00001
Epoch[13/50], Step [40/176], Log Doc Loss: 85.0034, KL Div: -0.00001
Epoch[13/50], Step [50/176], Log Doc Loss: 86.7830, KL Div: -0.00004
Epoch[13/50], Step [60/176], Log Doc Loss: 81.8388, KL Div: 0.00007
Epoch[13/50], Step [70/176], Log Doc Loss: 81.6037, KL Div: -0.00000
Epoch[13/50], Step [80/176], Log Doc Loss: 82.5288, KL Div: -0.00002
Epoch[13/50], Step [90/176], Log Doc Loss: 78.0422, KL Div: 0.00002
Epoch[13/50], Step [100/176], Log Doc Loss: 98.0322, KL Div: 0.00001
Epoch[13/50], Step [110/176], Log Doc Loss: 85.2615, KL Div: 0.00007
Epoch[13/50], Step [120/176], Log Doc Loss: 91.0477, KL Div: 0.00006
Epoch[13/50], Step [130/176], Log Doc Loss: 74.9803, KL Div: 0.00006
Epoch[13/50], Step [140/176], Log Doc Loss: 82.8553, KL Div: 0.00005
Epoch[13/50], Step [150/176], Log Doc Loss: 81.4154, KL Div: -0.00003
Epoch[13/50], Step [160/176], Log Doc Loss: 97.2148, KL Div: 0.00006
Epoch[13/50], Step [170/176], Log Doc Loss: 77.6996, KL Div: 0.00007
Epoch[14/50], Step [10/176], Log Doc Loss: 80.8243, KL Div: 0.00007
Epoch[14/50], Step [20/176], Log Doc Loss: 81.5482, KL Div: 0.00005
Epoch[14/50], Step [30/176], Log Doc Loss: 83.2047, KL Div: 0.00002
Epoch[14/50], Step [40/176], Log Doc Loss: 83.8939, KL Div: -0.00008
Epoch[14/50], Step [50/176], Log Doc Loss: 85.6726, KL Div: 0.00001
Epoch[14/50], Step [60/176], Log Doc Loss: 80.7580, KL Div: 0.00005
Epoch[14/50], Step [70/176], Log Doc Loss: 80.5981, KL Div: -0.00005
Epoch[14/50], Step [80/176], Log Doc Loss: 81.4212, KL Div: 0.00004
Epoch[14/50], Step [90/176], Log Doc Loss: 77.0459, KL Div: 0.00004
Epoch[14/50], Step [100/176], Log Doc Loss: 96.9690, KL Div: -0.00005
Epoch[14/50], Step [110/176], Log Doc Loss: 84.2290, KL Div: -0.00002
Epoch[14/50], Step [120/176], Log Doc Loss: 89.9488, KL Div: -0.00005
Epoch[14/50], Step [130/176], Log Doc Loss: 74.0173, KL Div: -0.00004
Epoch[14/50], Step [140/176], Log Doc Loss: 81.8386, KL Div: 0.00005
Epoch[14/50], Step [150/176], Log Doc Loss: 80.3907, KL Div: 0.00003
Epoch[14/50], Step [160/176], Log Doc Loss: 96.0911, KL Div: -0.00008
Epoch[14/50], Step [170/176], Log Doc Loss: 76.7491, KL Div: 0.00000
Epoch[15/50], Step [10/176], Log Doc Loss: 79.8591, KL Div: 0.00002
Epoch[15/50], Step [20/176], Log Doc Loss: 80.6393, KL Div: 0.00002
Epoch[15/50], Step [30/176], Log Doc Loss: 82.1405, KL Div: -0.00002
Epoch[15/50], Step [40/176], Log Doc Loss: 82.8832, KL Div: -0.00002
Epoch[15/50], Step [50/176], Log Doc Loss: 84.6700, KL Div: 0.00000
Epoch[15/50], Step [60/176], Log Doc Loss: 79.7830, KL Div: 0.00001
Epoch[15/50], Step [70/176], Log Doc Loss: 79.6868, KL Div: 0.00003
Epoch[15/50], Step [80/176], Log Doc Loss: 80.4154, KL Div: -0.00001
Epoch[15/50], Step [90/176], Log Doc Loss: 76.1425, KL Div: 0.00002
Epoch[15/50], Step [100/176], Log Doc Loss: 96.0159, KL Div: 0.00001
Epoch[15/50], Step [110/176], Log Doc Loss: 83.2997, KL Div: -0.00001
Epoch[15/50], Step [120/176], Log Doc Loss: 88.9587, KL Div: -0.00003
Epoch[15/50], Step [130/176], Log Doc Loss: 73.1463, KL Div: 0.00001
Epoch[15/50], Step [140/176], Log Doc Loss: 80.9183, KL Div: -0.00002
Epoch[15/50], Step [150/176], Log Doc Loss: 79.4634, KL Div: 0.00005
Epoch[15/50], Step [160/176], Log Doc Loss: 95.0763, KL Div: 0.00001
Epoch[15/50], Step [170/176], Log Doc Loss: 75.8899, KL Div: -0.00003
Epoch[16/50], Step [10/176], Log Doc Loss: 78.9909, KL Div: -0.00008
Epoch[16/50], Step [20/176], Log Doc Loss: 79.8231, KL Div: 0.00000
Epoch[16/50], Step [30/176], Log Doc Loss: 81.1741, KL Div: 0.00005
Epoch[16/50], Step [40/176], Log Doc Loss: 81.9669, KL Div: -0.00007
Epoch[16/50], Step [50/176], Log Doc Loss: 83.7675, KL Div: -0.00003
Epoch[16/50], Step [60/176], Log Doc Loss: 78.8980, KL Div: 0.00002
Epoch[16/50], Step [70/176], Log Doc Loss: 78.8638, KL Div: 0.00002
Epoch[16/50], Step [80/176], Log Doc Loss: 79.5061, KL Div: 0.00006
Epoch[16/50], Step [90/176], Log Doc Loss: 75.3261, KL Div: 0.00001
Epoch[16/50], Step [100/176], Log Doc Loss: 95.1596, KL Div: -0.00000
Epoch[16/50], Step [110/176], Log Doc Loss: 82.4656, KL Div: 0.00000
Epoch[16/50], Step [120/176], Log Doc Loss: 88.0695, KL Div: -0.00004
Epoch[16/50], Step [130/176], Log Doc Loss: 72.3619, KL Div: 0.00003
Epoch[16/50], Step [140/176], Log Doc Loss: 80.0909, KL Div: 0.00005
Epoch[16/50], Step [150/176], Log Doc Loss: 78.6295, KL Div: -0.00007
Epoch[16/50], Step [160/176], Log Doc Loss: 94.1548, KL Div: -0.00002
Epoch[16/50], Step [170/176], Log Doc Loss: 75.1161, KL Div: 0.00009
Epoch[17/50], Step [10/176], Log Doc Loss: 78.2078, KL Div: -0.00006
Epoch[17/50], Step [20/176], Log Doc Loss: 79.0911, KL Div: 0.00000
Epoch[17/50], Step [30/176], Log Doc Loss: 80.3037, KL Div: 0.00003
Epoch[17/50], Step [40/176], Log Doc Loss: 81.1447, KL Div: 0.00000
Epoch[17/50], Step [50/176], Log Doc Loss: 82.9560, KL Div: 0.00001
Epoch[17/50], Step [60/176], Log Doc Loss: 78.1064, KL Div: -0.00002
Epoch[17/50], Step [70/176], Log Doc Loss: 78.1254, KL Div: 0.00005
Epoch[17/50], Step [80/176], Log Doc Loss: 78.6877, KL Div: 0.00004
Epoch[17/50], Step [90/176], Log Doc Loss: 74.6002, KL Div: -0.00005
Epoch[17/50], Step [100/176], Log Doc Loss: 94.4064, KL Div: 0.00003
Epoch[17/50], Step [110/176], Log Doc Loss: 81.7192, KL Div: 0.00002
Epoch[17/50], Step [120/176], Log Doc Loss: 87.2752, KL Div: 0.00003
Epoch[17/50], Step [130/176], Log Doc Loss: 71.6610, KL Div: -0.00004
Epoch[17/50], Step [140/176], Log Doc Loss: 79.3477, KL Div: -0.00003
Epoch[17/50], Step [150/176], Log Doc Loss: 77.8792, KL Div: -0.00005
Epoch[17/50], Step [160/176], Log Doc Loss: 93.3348, KL Div: 0.00003
Epoch[17/50], Step [170/176], Log Doc Loss: 74.4179, KL Div: 0.00005
Epoch[18/50], Step [10/176], Log Doc Loss: 77.5094, KL Div: 0.00002
Epoch[18/50], Step [20/176], Log Doc Loss: 78.4382, KL Div: 0.00006
Epoch[18/50], Step [30/176], Log Doc Loss: 79.5249, KL Div: -0.00001
Epoch[18/50], Step [40/176], Log Doc Loss: 80.4048, KL Div: -0.00007
Epoch[18/50], Step [50/176], Log Doc Loss: 82.2350, KL Div: 0.00011
Epoch[18/50], Step [60/176], Log Doc Loss: 77.3960, KL Div: 0.00003
Epoch[18/50], Step [70/176], Log Doc Loss: 77.4697, KL Div: -0.00006
Epoch[18/50], Step [80/176], Log Doc Loss: 77.9579, KL Div: 0.00005
Epoch[18/50], Step [90/176], Log Doc Loss: 73.9538, KL Div: -0.00001
Epoch[18/50], Step [100/176], Log Doc Loss: 93.7414, KL Div: -0.00001
Epoch[18/50], Step [110/176], Log Doc Loss: 81.0618, KL Div: 0.00006
Epoch[18/50], Step [120/176], Log Doc Loss: 86.5642, KL Div: 0.00001
Epoch[18/50], Step [130/176], Log Doc Loss: 71.0314, KL Div: -0.00001
Epoch[18/50], Step [140/176], Log Doc Loss: 78.6910, KL Div: -0.00001
Epoch[18/50], Step [150/176], Log Doc Loss: 77.2139, KL Div: -0.00000
Epoch[18/50], Step [160/176], Log Doc Loss: 92.6067, KL Div: -0.00001
Epoch[18/50], Step [170/176], Log Doc Loss: 73.8005, KL Div: 0.00001
Epoch[19/50], Step [10/176], Log Doc Loss: 76.8856, KL Div: -0.00001
Epoch[19/50], Step [20/176], Log Doc Loss: 77.8627, KL Div: 0.00005
Epoch[19/50], Step [30/176], Log Doc Loss: 78.8303, KL Div: 0.00010
Epoch[19/50], Step [40/176], Log Doc Loss: 79.7423, KL Div: 0.00002
Epoch[19/50], Step [50/176], Log Doc Loss: 81.5885, KL Div: -0.00001
Epoch[19/50], Step [60/176], Log Doc Loss: 76.7641, KL Div: 0.00000
Epoch[19/50], Step [70/176], Log Doc Loss: 76.8881, KL Div: 0.00003
Epoch[19/50], Step [80/176], Log Doc Loss: 77.3127, KL Div: 0.00005
